lemma,language_code,status
"suspect v., n. b2",en,PENDING
swear v. b2,en,PENDING
sweater n. a1,en,PENDING
sweep v. b2,en,PENDING
"sweet adj., n. a2",en,PENDING
"swim v. a1, n. b1",en,PENDING
swimming n. a1,en,PENDING
"switch v. b1, n. b2",en,PENDING
symbol n. a2,en,PENDING
sympathy n. b2,en,PENDING
symptom n. b1,en,PENDING
system n. a2,en,PENDING
t-shirt n. a1,en,PENDING
table n. a1,en,PENDING
tablet n. a2,en,PENDING
tail n. b1,en,PENDING
take v. a1,en,PENDING
tale n. b2,en,PENDING
talent n. b1,en,PENDING
talented adj. b1,en,PENDING
"talk v. a1, n. a2",en,PENDING
tall adj. a1,en,PENDING
tank n. b2,en,PENDING
tape n. b1,en,PENDING
"target n. a2, v. b2",en,PENDING
task n. a2,en,PENDING
"taste n., v. a2",en,PENDING
"tax n., v. b1",en,PENDING
taxi n. a1,en,PENDING
tea n. a1,en,PENDING
teach v. a1,en,PENDING
teacher n. a1,en,PENDING
teaching n. a2,en,PENDING
team n. a1,en,PENDING
"tear1 v., n. b2",en,PENDING
tear2 n. b2,en,PENDING
technical adj. b1,en,PENDING
technique n. b1,en,PENDING
technology n. a2,en,PENDING
teenage adj. a2,en,PENDING
teenager n. a1,en,PENDING
"telephone n., v. a1",en,PENDING
television n. a1,en,PENDING
tell v. a1,en,PENDING
temperature n. a2,en,PENDING
temporary adj. b2,en,PENDING
ten number a1,en,PENDING
tend v. b1,en,PENDING
tennis n. a1,en,PENDING
tent n. b1,en,PENDING
"term n. a2, v. b2",en,PENDING
terrible adj. a1,en,PENDING
"test n., v. a1",en,PENDING
text n. a1,en,PENDING
than conj. a1,en,PENDING
thank v. a1,en,PENDING
"thanks exclam., n. a1",en,PENDING
"that det., pron., conj. a1, adv. b1",en,PENDING
the definite article a1,en,PENDING
"the oxford 3000 is the list of the 3000 most important words to learn in english, from a 1 to b2 level.",en,PENDING
the oxford 3000™,en,PENDING
theatre n. a1,en,PENDING
their det. a1,en,PENDING
theirs pron. b1,en,PENDING
them pron. a1,en,PENDING
theme n. b1,en,PENDING
themselves pron. a2,en,PENDING
then adv. a1,en,PENDING
theory n. b1,en,PENDING
therapy n. b2,en,PENDING
there adv. a1,en,PENDING
therefore adv. b1,en,PENDING
they pron. a1,en,PENDING
thick adj. a2,en,PENDING
thief n. a2,en,PENDING
thin adj. a2,en,PENDING
thing n. a1,en,PENDING
think v. a1,en,PENDING
thinking n. a2,en,PENDING
"third number a1, n. a2",en,PENDING
thirsty adj. a1,en,PENDING
thirteen number a1,en,PENDING
thirty number a1,en,PENDING
"this det. a1, adv. b1",en,PENDING
"this pron. a1, adv. b1",en,PENDING
"though conj., adv. b1",en,PENDING
thought n. a2,en,PENDING
thousand number a1,en,PENDING
threat n. b2,en,PENDING
threaten v. b2,en,PENDING
three number a1,en,PENDING
throat n. b1,en,PENDING
"through prep., adv. a1",en,PENDING
throughout adv. b1,en,PENDING
throughout prep. b1,en,PENDING
throw v. a2,en,PENDING
thursday n. a1,en,PENDING
thus adv. b2,en,PENDING
ticket n. a1,en,PENDING
"tidy adj., v. a2",en,PENDING
"tie v., n. a2",en,PENDING
tight adj. b1,en,PENDING
till conj. b1,en,PENDING
till prep. b1,en,PENDING
"time n. a1, v. b2",en,PENDING
tin n. b1,en,PENDING
tiny adj. b1,en,PENDING
"tip n. a2, v. b1",en,PENDING
tired adj. a1,en,PENDING
"title n. a1, v. b2",en,PENDING
"to prep., infinitive marker a1",en,PENDING
"today adv., n. a1",en,PENDING
toe n. b1,en,PENDING
together adv. a1,en,PENDING
toilet n. a1,en,PENDING
tomato n. a1,en,PENDING
"tomorrow adv., n. a1",en,PENDING
tone n. b2,en,PENDING
tongue n. b1,en,PENDING
"tonight adv., n. a1",en,PENDING
too adv. a1,en,PENDING
tool n. a2,en,PENDING
tooth n. a1,en,PENDING
"top n., adj. a2",en,PENDING
topic n. a1,en,PENDING
"total adj., n. b1",en,PENDING
totally adv. b1,en,PENDING
"touch v. a2, n. b1",en,PENDING
tough adj. b2,en,PENDING
"tour n. a2, v. b1",en,PENDING
tourism n. a2,en,PENDING
tourist n. a1,en,PENDING
towards prep. a2,en,PENDING
towel n. a2,en,PENDING
tower n. a2,en,PENDING
town n. a1,en,PENDING
"toy n., adj. a2",en,PENDING
"track n. a2, v. b2",en,PENDING
"trade n., v. b1",en,PENDING
tradition n. a2,en,PENDING
traditional adj. a2,en,PENDING
traffic n. a1,en,PENDING
"train n. a1, v. a2",en,PENDING
trainer n. a2,en,PENDING
training n. a2,en,PENDING
"transfer v., n. b2",en,PENDING
transform v. b2,en,PENDING
transition n. b2,en,PENDING
translate v. b1,en,PENDING
translation n. b1,en,PENDING
"transport n. a2, v. b1",en,PENDING
"travel v., n. a1",en,PENDING
traveller n. a2,en,PENDING
treat v. b1,en,PENDING
treatment n. b1,en,PENDING
tree n. a1,en,PENDING
trend n. b1,en,PENDING
trial n. b2,en,PENDING
"trick n., v. b1",en,PENDING
"trip n. a1, v. b2",en,PENDING
tropical adj. b2,en,PENDING
"trouble n. a2, v. b2",en,PENDING
trousers n. a1,en,PENDING
truck n. a2,en,PENDING
true adj. a1,en,PENDING
truly adv. b2,en,PENDING
"trust n., v. b2",en,PENDING
truth n. b1,en,PENDING
"try v. a1, n. b2",en,PENDING
tube n. b1,en,PENDING
tuesday n. a1,en,PENDING
tune n. b2,en,PENDING
tunnel n. b2,en,PENDING
"turn v., n. a1",en,PENDING
tv n. a1,en,PENDING
twelve number a1,en,PENDING
twenty number a1,en,PENDING
twice adv. a1,en,PENDING
"twin n., adj. a2",en,PENDING
two number a1,en,PENDING
"type n. a1, v. b1",en,PENDING
typical adj. a2,en,PENDING
typically adv. b1,en,PENDING
tyre n. b1,en,PENDING
ugly adj. b1,en,PENDING
ultimately adv. b2,en,PENDING
umbrella n. a1,en,PENDING
unable adj. b1,en,PENDING
uncle n. a1,en,PENDING
uncomfortable adj. b1,en,PENDING
unconscious adj. b2,en,PENDING
"under prep., adv. a1",en,PENDING
"underground adj., adv. a2",en,PENDING
understand v. a1,en,PENDING
understanding n. a2,en,PENDING
underwear n. b1,en,PENDING
unemployed adj. b1,en,PENDING
unemployment n. b1,en,PENDING
unexpected adj. b2,en,PENDING
unfair adj. b1,en,PENDING
unfortunately adv. a2,en,PENDING
unhappy adj. a2,en,PENDING
uniform n. a2,en,PENDING
union n. b1,en,PENDING
unique adj. b2,en,PENDING
unit n. a2,en,PENDING
united adj. a2,en,PENDING
universe n. b2,en,PENDING
university n. a1,en,PENDING
unknown adj. b2,en,PENDING
unless conj. b1,en,PENDING
unlike prep. b1,en,PENDING
unlikely adj. b1,en,PENDING
unnecessary adj. b1,en,PENDING
unpleasant adj. b1,en,PENDING
until conj. a1,en,PENDING
until prep. a1,en,PENDING
unusual adj. a2,en,PENDING
"up adv., prep. a1",en,PENDING
"update v., n. b1",en,PENDING
upon prep. b1,en,PENDING
upper adj. b2,en,PENDING
"upset adj., v. b1",en,PENDING
"upstairs adv. a1, adj. a2",en,PENDING
upwards adv. b2,en,PENDING
urban adj. b2,en,PENDING
urge v. b2,en,PENDING
us pron. a1,en,PENDING
"use v. a1, n. a2",en,PENDING
used to modal v. a2,en,PENDING
used1 adj. b1,en,PENDING
used2 adj. b1,en,PENDING
useful adj. a1,en,PENDING
user n. a2,en,PENDING
usual adj. a2,en,PENDING
usually adv. a1,en,PENDING
v. a1,en,PENDING
vacation n. a1,en,PENDING
valley n. a2,en,PENDING
valuable adj. b1,en,PENDING
"value n. b1, v. b2",en,PENDING
van n. a2,en,PENDING
variety n. a2,en,PENDING
various adj. b1,en,PENDING
vary v. b2,en,PENDING
vast adj. b2,en,PENDING
vegetable n. a1,en,PENDING
vehicle n. a2,en,PENDING
venue n. b2,en,PENDING
version n. b1,en,PENDING
"very adv. a1, adj. b2",en,PENDING
via prep. b2,en,PENDING
victim n. b1,en,PENDING
victory n. b2,en,PENDING
video n. a1,en,PENDING
"view n. a2, v. b1",en,PENDING
viewer n. b1,en,PENDING
village n. a1,en,PENDING
violence n. b2,en,PENDING
violent adj. b1,en,PENDING
virtual adj. b2,en,PENDING
virus n. a2,en,PENDING
vision n. b2,en,PENDING
"visit v., n. a1",en,PENDING
visitor n. a1,en,PENDING
visual adj. b2,en,PENDING
vital adj. b2,en,PENDING
vitamin n. b2,en,PENDING
voice n. a2,en,PENDING
volume n. b2,en,PENDING
"volunteer n., v. b1",en,PENDING
"vote n., v. b1",en,PENDING
wage n. b2,en,PENDING
"wait v. a1, n. a2",en,PENDING
waiter n. a1,en,PENDING
wake v. a1,en,PENDING
"walk v., n. a1",en,PENDING
wall n. a1,en,PENDING
want v. a1,en,PENDING
war n. a2,en,PENDING
"warm adj. a1, v. b1",en,PENDING
warn v. b1,en,PENDING
warning n. b1,en,PENDING
"wash v. a1, n. a2",en,PENDING
washing n. a2,en,PENDING
"waste n., v., adj. b1",en,PENDING
"watch v., n. a1",en,PENDING
"water n. a1, v. b1",en,PENDING
"wave n. a2, v. b1",en,PENDING
"way n. a1, adv. b2",en,PENDING
we pron. a1,en,PENDING
weak adj. a2,en,PENDING
weakness n. b2,en,PENDING
wealth n. b2,en,PENDING
wealthy adj. b2,en,PENDING
weapon n. b1,en,PENDING
wear v. a1,en,PENDING
weather n. a1,en,PENDING
web n. a2,en,PENDING
website n. a1,en,PENDING
wedding n. a2,en,PENDING
wednesday n. a1,en,PENDING
week n. a1,en,PENDING
weekend n. a1,en,PENDING
weigh v. b1,en,PENDING
weight n. a2,en,PENDING
"welcome exclam., v., adj. a1, n. a2",en,PENDING
"well adv., adj., exclam. a1",en,PENDING
"west n., adj., adv. a1",en,PENDING
western adj. b1,en,PENDING
wet adj. a2,en,PENDING
what det. a1,en,PENDING
what pron. a1,en,PENDING
whatever det. b1,en,PENDING
whatever pron. b1,en,PENDING
wheel n. a2,en,PENDING
"when adv., pron., conj. a1",en,PENDING
whenever conj. b1,en,PENDING
"where adv., conj. a1",en,PENDING
whereas conj. b2,en,PENDING
wherever conj. b2,en,PENDING
whether conj. b1,en,PENDING
which det. a1,en,PENDING
which pron. a1,en,PENDING
"while conj. a2, n. b1",en,PENDING
"whisper v., n. b2",en,PENDING
"white adj., n. a1",en,PENDING
who pron. a1,en,PENDING
"whole adj. a2, n. b1",en,PENDING
whom pron. b2,en,PENDING
whose det. a2,en,PENDING
whose pron. a2,en,PENDING
why adv. a1,en,PENDING
wide adj. a2,en,PENDING
widely adv. b2,en,PENDING
wife n. a1,en,PENDING
wild adj. a2,en,PENDING
wildlife n. b2,en,PENDING
"will modal v. a1, n. b1",en,PENDING
willing adj. b2,en,PENDING
"win v. a1, n. b1",en,PENDING
wind1 n. a2,en,PENDING
wind2 v. b2,en,PENDING
window n. a1,en,PENDING
wine n. a1,en,PENDING
wing n. b1,en,PENDING
winner n. a2,en,PENDING
winter n. a1,en,PENDING
wire n. b2,en,PENDING
wise adj. b2,en,PENDING
"wish v., n. a2",en,PENDING
with prep. a1,en,PENDING
within prep. b1,en,PENDING
without prep. a1,en,PENDING
"witness n., v. b2",en,PENDING
woman n. a1,en,PENDING
"wonder v., n. b1",en,PENDING
wonderful adj. a1,en,PENDING
wood n. a2,en,PENDING
wooden adj. a2,en,PENDING
wool n. b1,en,PENDING
word n. a1,en,PENDING
"work v., n. a1",en,PENDING
worker n. a1,en,PENDING
working adj. a2,en,PENDING
world n. a1,en,PENDING
"worldwide adj., adv. b1",en,PENDING
worried adj. a2,en,PENDING
"worry v. a2, n. b1",en,PENDING
"worse adj. a2, adv. b1, n. b2",en,PENDING
"worst adj. a2, adv. b1, n. b2",en,PENDING
"worth adj. b1, n. b2",en,PENDING
would modal v. a1,en,PENDING
"wound n., v. b2",en,PENDING
wow exclam. a2,en,PENDING
wrap v. b2,en,PENDING
write v. a1,en,PENDING
writer n. a1,en,PENDING
writing n. a1,en,PENDING
written adj. b1,en,PENDING
"wrong adj. a1, adv. b1, n. b2",en,PENDING
yard n. b1,en,PENDING
yeah exclam. a1,en,PENDING
year n. a1,en,PENDING
"yellow adj., n. a1",en,PENDING
yes exclam. a1,en,PENDING
"yesterday adv., n. a1",en,PENDING
"yet adv. a2, conj. b2",en,PENDING
you pron. a1,en,PENDING
"young adj. a1, n. b1",en,PENDING
your det. a1,en,PENDING
yours pron. a2,en,PENDING
yourself pron. a1,en,PENDING
youth n. b1,en,PENDING
zero number a2,en,PENDING
zone n. b2,en,PENDING
